US State,Crop Name,Input N,Output N,Input P,Output P,Input K,Output K
Tennessee,"Chili Peppers",18,28,38,42,30,19
Tennessee,"Bell Pepper (Red)",42,18,22,4,28,31
Tennessee,"Blueberry",28,14,9,45,49,12
Tennessee,"Flax",15,26,4,39,46,8
Tennessee,"St. John's Wort",19,30,28,22,4,47
Tennessee,"Bananas",50,35,14,19,38,34
Tennessee,"Rye",32,14,18,26,30,3
Tennessee,"Sugar Beets",18,11,10,15,25,36
Tennessee,"Hemp",37,21,46,6,23,34
Tennessee,"Nectarines",40,25,15,20,36,23
Tennessee,"Rutabagas",44,23,31,27,21,21
Tennessee,"Onions",29,30,4,13,2,33
Tennessee,"Dwarf Wild Rose",31,36,14,19,30,0
Tennessee,"Devil's Bite",11,36,33,0,49,26
Tennessee,"Eastern Redbud",20,24,30,36,33,43
Tennessee,"Oats",42,43,10,34,48,7
Tennessee,"Dame's Rocket",46,2,33,33,12,7
Tennessee,"Brittlebush",41,37,26,12,12,45
Tennessee,"Low Rose",19,18,44,25,22,12
Tennessee,"Figs",12,13,43,24,43,22
Tennessee,"Anise",37,13,12,40,14,23
Tennessee,"Lamb's Lettuce",22,28,3,18,11,33
Tennessee,"Saffron",7,18,46,42,3,29
Tennessee,"Honeydew",10,34,19,4,33,50
Tennessee,"Almond",44,11,11,3,42,29
Tennessee,"Clover",13,47,47,0,46,7
Tennessee,"Mizuna",37,2,17,12,15,24
Tennessee,"Dhaincha",28,1,44,34,29,23
Tennessee,"Dye-Leaves",15,42,35,13,9,8
Tennessee,"Indian Fig",16,23,32,48,6,30
Tennessee,"Triticale",13,49,21,17,37,36
Tennessee,"Ti",46,36,31,40,17,31
Tennessee,"Cashews",19,47,26,8,35,33
Tennessee,"Feverbush",15,43,20,29,15,29
Tennessee,"Spelt",13,40,33,7,33,37
Tennessee,"Bitter Melon",45,14,23,48,28,32
Tennessee,"Celery",42,17,28,43,36,4
Tennessee,"Canabis",16,1,13,42,32,34
Tennessee,"Coconut Palm",0,21,11,41,44,20
Tennessee,"Maize",39,32,29,0,19,3
Tennessee,"Mangos",17,23,49,18,0,17
Tennessee,"Raspberry",3,44,0,31,3,26
Tennessee,"Redbrush",43,25,8,12,47,10
Tennessee,"Drumstick",35,23,9,38,28,30
Tennessee,"Kohlrabi",29,41,34,31,9,18
Tennessee,"Ash",47,12,23,47,24,9
Tennessee,"Boxelder",26,2,0,14,17,46
Tennessee,"Mustard Seeds",47,34,4,42,23,40
Tennessee,"Dandelion",5,49,32,3,29,4
Tennessee,"Sage",40,42,7,33,22,22
Tennessee,"Ryegrass",45,17,30,5,20,5
Tennessee,"Sweet Rocket",5,39,47,48,4,4
Tennessee,"Tangerines",48,8,21,38,29,21
Tennessee,"Bugle",44,16,30,1,26,40
Tennessee,"Ragwort",15,37,45,5,31,32
Tennessee,"Sorghum Grass",31,18,18,35,0,27
Tennessee,"Pineapples",10,11,32,25,39,50
Tennessee,"Cherries",6,2,19,49,38,41
Tennessee,"Loofah",21,2,42,40,17,24
Tennessee,"Olive",33,36,8,49,16,9
Tennessee,"Bittercress",22,34,16,43,12,7
Tennessee,"Salak",24,14,30,4,15,48
Tennessee,"Baobab",16,15,19,9,33,46
Tennessee,"Neem",25,38,12,18,22,5
Tennessee,"Bear Corn",19,27,43,33,40,23
Tennessee,"Judas-Tree",18,15,12,42,48,32
Tennessee,"Borage",13,7,31,42,8,24
Tennessee,"Acerola",27,24,1,39,30,3
Tennessee,"Brown Betty",43,47,47,41,1,16
Tennessee,"Bahiagrass",34,9,11,0,0,36
Tennessee,"Chrysanthemum",23,8,31,45,21,32
Tennessee,"Dates",8,33,26,39,2,18
Tennessee,"Passionfruit",19,43,49,0,10,26
Tennessee,"Horseradish",40,14,38,48,24,9
Tennessee,"Chives",40,0,18,15,26,18
Tennessee,"Guar",32,34,27,41,1,35
Tennessee,"Basil",28,33,31,33,9,23
Tennessee,"Bird's Nest",24,11,18,18,45,45
Tennessee,"Silver Ragwort",15,11,2,49,30,13
Tennessee,"Lotus",13,39,15,39,7,9
Tennessee,"Sapote",5,32,49,0,20,27
Tennessee,"Stinging Nettle",1,2,15,39,35,10
Tennessee,"Leeks",22,19,29,7,0,33
Tennessee,"Artichokes",27,37,14,30,19,7
Tennessee,"Lupins",6,33,35,33,19,24
Tennessee,"Box",39,34,3,21,50,36
Tennessee,"Taro",47,49,29,33,12,33
Tennessee,"Ribwort",38,24,7,26,21,47
Tennessee,"Radical Weed",7,15,16,10,24,28
Tennessee,"Watercress",35,24,32,20,14,6
Tennessee,"Fellenwort",14,2,13,44,3,40
Tennessee,"White Sweetclover",50,34,20,42,48,17
Tennessee,"Dragonfruit",50,45,11,33,8,35
Tennessee,"Arrowwood",12,41,34,35,29,21
Tennessee,"Guayusa",1,46,8,12,33,33
Tennessee,"Fennel Seeds",40,48,6,31,14,23
Tennessee,"Blackberries",33,1,2,17,20,19
Tennessee,"Brussels Sprouts",31,18,9,43,38,21
Tennessee,"Purslane",28,7,0,38,43,31
Tennessee,"Alder",1,43,19,1,25,15
Tennessee,"Okra",13,11,44,19,14,35
Tennessee,"Tobacco",20,24,3,27,32,30
Tennessee,"Sudan Grass",2,24,43,30,25,22
Tennessee,"Boxwood",48,5,7,46,9,36
Tennessee,"Acorn Squash",49,10,33,8,12,25
Tennessee,"Timothy Grass",33,43,31,46,3,32
Tennessee,"Black Beans",43,24,4,22,27,11
Tennessee,"Arfaj",49,47,9,13,25,49
Tennessee,"Oranges",35,5,9,33,19,35
Tennessee,"Great Ragweed",10,27,50,31,13,2
Tennessee,"Bola Verde",35,38,29,21,1,1
Tennessee,"Fluxroot",6,41,3,24,15,6
Tennessee,"Amaranth",30,40,26,21,30,41
Tennessee,"Dill",0,19,24,37,48,24
Tennessee,"Coconuts",31,3,36,48,10,9
Tennessee,"Rhodiola",32,25,6,35,8,18
Tennessee,"Napa Cabbage",34,40,19,50,38,44
Tennessee,"Bell Peppers",12,6,35,38,25,13
Tennessee,"Marigold",41,21,0,31,1,50
Tennessee,"Apricot",44,27,15,5,13,32
Tennessee,"Lettuce",46,15,16,30,15,4
Tennessee,"Purple Raspberry",20,45,7,3,41,26
Tennessee,"Monkey Orange",5,26,14,41,24,10
Tennessee,"Roadweed",20,22,27,28,16,39
Tennessee,"Blue-of-the-heavens",4,48,31,22,9,14
Tennessee,"Asian Rice",24,43,3,15,25,38
Tennessee,"Cottonseed",45,5,17,13,14,18
Tennessee,"Cranberries",26,9,49,4,37,41
Tennessee,"Blueberries",23,13,30,46,41,10
Tennessee,"Rubber Tree",46,11,27,21,32,3
Tennessee,"Yerba Mate",18,45,44,50,3,9
Tennessee,"Thyme",43,36,30,5,12,11
Tennessee,"Amy Root",25,24,44,8,27,18
Tennessee,"Cayenne Pepper",26,35,6,15,17,7
Tennessee,"Oxford Ragwort",7,34,43,3,31,0
Tennessee,"Yarrow",8,0,14,31,22,41
Tennessee,"Red Banana",47,25,6,41,13,38
Tennessee,"Bluebell",45,9,3,8,29,14
Tennessee,"Gooseberries",29,34,14,24,10,16
Tennessee,"Sugarcane",25,33,35,18,11,36
Tennessee,"Breadfruit",41,21,8,30,35,29
Tennessee,"Quinoa",8,26,38,24,35,16
Tennessee,"Breadfruit Tree",8,32,14,16,18,40
Tennessee,"Lentils",8,39,28,41,32,33
Tennessee,"Safflower",33,36,15,50,28,5
Tennessee,"Rocketcress",34,20,29,41,9,16
Tennessee,"Teak",17,2,11,24,23,19
Tennessee,"Multiflora Rose",44,15,29,42,39,8
Tennessee,"Kidney Beans",11,39,38,41,44,49
Tennessee,"Mustard Greens",50,30,36,4,26,2
Tennessee,"Strawberries",12,12,2,47,50,7
Tennessee,"Winged Beans",48,8,39,30,45,50
Tennessee,"Habanero",46,28,3,29,13,43
Tennessee,"Cassava",39,36,8,46,3,27
Tennessee,"Radishes",38,22,12,17,42,30
Tennessee,"Hoary Ragwort",43,21,44,5,22,39
Tennessee,"Common Ragweed",3,33,47,1,48,9
Tennessee,"Wormwood",23,42,32,5,22,27
Tennessee,"Walnuts",49,40,4,13,42,31
Tennessee,"Peaches",46,20,19,5,8,41
Tennessee,"Western Redbud",16,36,49,3,36,34
Tennessee,"Canola",47,31,15,11,3,22
Tennessee,"Bokhara Clover",1,32,24,14,23,32
Tennessee,"Starfruit",30,8,39,7,48,6
Tennessee,"Bell Pepper (Green)",0,37,36,1,37,49
Tennessee,"Bindweed",24,33,36,38,29,10
Tennessee,"Sunhemp",40,8,19,23,49,27
Tennessee,"Pitaya",13,37,42,20,8,31
Tennessee,"Plums",7,11,15,33,7,43
Tennessee,"Papayas",7,45,8,12,40,44
Tennessee,"Eytelia",22,42,12,23,24,41
Tennessee,"Serrano",8,10,41,28,41,44
Tennessee,"Collard Greens",2,35,19,31,37,38
Tennessee,"Mangosteens",41,2,42,36,49,17
Tennessee,"Arrowroot",37,23,11,2,9,48
Tennessee,"Arnica",12,9,45,2,28,3
Tennessee,"Kale",28,24,22,23,46,2
Tennessee,"Almonds",27,14,20,28,28,19
Tennessee,"Velvet Beans",4,15,48,3,30,43
Tennessee,"Broadleaf",3,18,27,29,30,9
Tennessee,"Endive",22,34,18,25,31,16
Tennessee,"Maple Syrup Tree",0,40,43,1,27,15
Tennessee,"Daisy",47,20,28,3,26,20
Tennessee,"Deadnettle",12,16,34,6,29,30
Tennessee,"Bamboo Shoots",50,6,9,22,34,42
Tennessee,"Snake Gourd",40,41,30,45,38,7
Tennessee,"Rose",13,36,39,19,11,27
Tennessee,"Parsley",34,21,32,0,14,0
Tennessee,"Arugula",35,26,18,11,22,36
Tennessee,"Lamb's Quarters",48,36,26,20,34,29
Tennessee,"Catnip",1,8,29,3,18,20
Tennessee,"Birch",40,36,49,37,26,29
Tennessee,"Napier Grass",34,31,9,36,3,31
Tennessee,"Apricots",7,20,3,43,29,48
Tennessee,"Mint Balm",12,33,31,17,33,7
Tennessee,"Felonwood",50,43,14,48,33,40
Tennessee,"Fennel",12,31,15,37,25,29
Tennessee,"Sweet Potatoes",20,36,42,7,6,15
Tennessee,"Baby Rose",36,23,31,46,45,14
Tennessee,"Cantaloupes",27,41,37,47,15,48
Tennessee,"Easter Orchid",24,5,49,1,31,34
Tennessee,"Caper",16,24,1,33,44,12
Tennessee,"Blackberry",33,7,3,37,41,3
Tennessee,"Chigger Flower",14,24,27,37,20,24
Tennessee,"Sesame",38,1,31,23,40,20
Tennessee,"Blue Java Banana",9,13,31,25,18,27
Tennessee,"Bay Leaves",26,29,19,24,12,2
Tennessee,"Felonwort",48,7,37,25,32,25
Tennessee,"Mesta Rapeseed",43,16,3,20,11,26
Tennessee,"Buckeye",21,4,16,40,22,37
Tennessee,"Bok Choy",4,4,28,19,37,37
Tennessee,"Common Ragwort",14,11,2,27,42,48
Tennessee,"Maca",31,24,6,38,48,22
Tennessee,"Lima Beans",32,22,25,49,37,14
Tennessee,"Redbud",19,43,9,34,31,6
Tennessee,"Broccoli",48,10,44,9,20,45
Tennessee,"Rambutans",16,34,23,32,3,21
Tennessee,"Garlic",12,6,29,3,7,45
Tennessee,"Corn",6,43,13,29,35,44
Tennessee,"Pinto Beans",37,9,46,33,12,5
Tennessee,"Acai Berries",41,45,41,16,11,24
Tennessee,"Arizona Sycamore",47,8,18,4,31,8
Tennessee,"Mulberry Tree",42,11,3,15,48,49
Tennessee,"Swiss Chard",42,29,33,7,6,8
Tennessee,"Rhubarb",19,39,43,22,34,25
Tennessee,"Baobab Fruit",41,5,29,38,34,21
Tennessee,"Para Grass",23,28,29,20,6,41
Tennessee,"Cilantro",19,30,20,43,28,4
Tennessee,"Red Ink Plant",4,9,26,15,27,13
Tennessee,"Sunflowers",7,25,27,19,20,0
Tennessee,"Asafoetida",19,48,41,26,15,31
Tennessee,"Soybeans",34,20,47,30,3,50
Texas,"Teff",42,37,22,45,30,29
Texas,"Common Ragwort",21,3,22,25,40,18
Texas,"Maca",18,43,21,28,47,41
Texas,"Brier",5,40,13,19,24,31
Texas,"Wormwood",19,31,46,5,42,21
Texas,"Pineapples",28,11,15,10,18,48
Texas,"Hazelnuts",9,22,27,39,43,30
Texas,"Marigold",32,36,28,41,37,44
Texas,"Beech",15,0,25,45,25,27
Texas,"Pecans",50,34,36,28,27,31
Texas,"Evergreen Huckleberry",47,42,41,50,35,39
Texas,"Duscle",12,17,9,36,40,11
Texas,"Extinguisher Moss",12,1,36,3,20,21
Texas,"Chrysanthemum",21,4,36,4,45,6
Texas,"Redbrush",19,37,35,4,6,23
Texas,"Felonwood",20,18,19,24,21,11
Texas,"Flax",50,33,19,8,2,8
Texas,"Burdock",25,12,29,10,45,17
Texas,"Endive",14,17,39,12,43,1
Texas,"Redbud",45,6,22,11,22,37
Texas,"Almonds",7,26,11,35,33,8
Texas,"Almond",30,22,36,21,19,44
Texas,"Rambutans",48,12,36,26,10,3
Texas,"Jatropha",9,41,26,12,50,45
Texas,"Deadnettle",41,38,27,19,12,46
Texas,"Bell Peppers",6,45,10,20,2,2
Texas,"Yerba Mate",14,1,30,9,18,48
Texas,"Coriander",38,37,41,6,9,36
Texas,"Cloves",45,28,12,45,5,30
Texas,"Mesquite",25,46,34,5,48,11
Texas,"Sudan Grass",29,32,37,35,15,42
Texas,"Blueberries",28,5,26,46,19,13
Texas,"Rapeseed",45,7,20,3,5,0
Texas,"Cork Oak",38,10,2,34,45,49
Texas,"Langsat",7,42,37,25,32,34
Texas,"Common Ragweed",19,44,25,3,14,23
Texas,"Dandelion Greens",5,3,31,32,25,20
Texas,"Snap Beans",16,3,32,2,37,46
Texas,"Rhubarb",2,49,25,17,4,23
Texas,"Raspberries",45,0,34,20,37,27
Texas,"Rice",39,0,21,37,41,4
Texas,"Lavender",13,3,35,19,14,41
Texas,"Oil Palm",8,27,12,9,42,22
Texas,"Lettuce",21,41,42,1,49,20
Texas,"Honeydew",46,12,22,28,7,41
Texas,"Zucchini",0,33,43,28,33,21
Texas,"Box",12,4,39,25,27,37
Texas,"Bluebell",11,32,45,49,32,19
Texas,"Mustard Greens",11,44,12,30,25,41
Texas,"Tomatoes",34,37,35,26,22,13
Texas,"Rose Apples",12,17,28,49,40,1
Texas,"Rocketcress",21,27,8,21,20,8
Texas,"Green Beans",46,33,24,13,28,14
Texas,"Pitaya",48,14,34,48,8,22
Texas,"Ryegrass",0,0,19,45,29,0
Texas,"Feverbush",33,12,50,31,36,22
Texas,"Stinging Nettle",3,2,42,32,33,26
Texas,"African Sheepbush",17,26,0,50,10,6
Texas,"Baobab Fruit",5,47,5,39,2,33
Texas,"Spinach",9,33,42,33,35,49
Texas,"Hemp",45,20,43,4,14,48
Texas,"Garlic",9,27,0,7,15,31
Texas,"Water Chestnuts",25,16,27,38,18,36
Texas,"Sweet Rocket",15,12,18,13,11,33
Texas,"Rheumatism Root",48,9,36,48,15,26
Texas,"Elderberry",24,50,22,48,11,6
Texas,"White Melilot",5,48,27,29,14,46
Texas,"Jicama",3,2,3,13,44,41
Texas,"Ghost Pepper",15,35,24,40,0,22
Texas,"Buckeye",47,47,45,45,9,36
Texas,"Yellow Squash",16,20,39,17,11,38
Texas,"Kapok",18,11,19,33,35,30
Texas,"Napa Cabbage",6,10,46,10,20,42
Texas,"Willow",23,37,30,27,14,24
Texas,"Chickpeas",27,37,4,18,44,19
Texas,"Sapote",49,9,6,47,45,13
Texas,"Dill",50,1,7,27,7,46
Texas,"Fumewort",18,27,18,36,16,17
Texas,"Echinacea",41,37,34,40,14,10
Texas,"Cinnamon",32,36,34,7,14,22
Texas,"Mangosteens",19,30,0,4,18,5
Texas,"Eucalyptus",1,41,46,18,36,14
Texas,"Nutmeg",34,31,14,19,42,24
Texas,"Blue Java Banana",38,1,4,27,50,4
Texas,"Guar",26,36,34,4,13,27
Texas,"Birch",46,34,6,50,11,21
Texas,"Kudzu",12,34,36,17,48,20
Texas,"Dwarf Wild Rose",3,46,30,21,40,17
Texas,"Black-eyed Susan",13,23,47,1,19,0
Texas,"Passionfruit",3,38,21,11,0,31
Texas,"Soybeans",1,9,42,1,30,47
Texas,"Mangos",4,3,30,26,23,5
Texas,"Fennel",34,42,7,46,41,6
Texas,"Turmeric",21,30,24,2,44,32
Texas,"Easter Orchid",32,22,27,42,28,17
Texas,"Brittlebush",34,13,39,11,43,42
Texas,"Figs",4,38,38,33,19,15
Texas,"Bugle",5,48,42,46,18,38
Texas,"Kale",10,2,17,10,40,3
Texas,"White Sweetclover",40,35,47,33,19,23
Texas,"Alfalfa",30,9,20,2,24,26
Texas,"Ferns",28,26,24,43,48,4
Texas,"Sainfoin",21,15,8,3,34,17
Texas,"Fellenwort",11,0,7,16,39,32
Texas,"Dewberry",34,49,31,30,5,49
Texas,"Red Banana",30,50,34,2,47,24
Texas,"Tobacco",48,8,2,27,38,14
Texas,"Bananas",5,34,3,30,20,29
Texas,"Chinese Broccoli",32,9,29,23,38,1
Texas,"Thyme",50,6,43,18,2,44
Texas,"Rhodiola",29,26,7,23,17,47
Texas,"Ribwort",24,4,19,50,31,47
Texas,"Husk Tomato",9,49,28,46,18,43
Texas,"Eastern Redbud",36,9,31,46,17,28
Texas,"Peaches",31,24,27,33,29,24
Texas,"Rambai",18,38,25,24,20,12
Texas,"Safflower",40,41,16,42,43,31
Texas,"Banana Pepper",19,35,30,21,18,12
Texas,"Lotus Roots",48,42,10,29,24,4
Texas,"Ti",13,30,21,14,14,31
Texas,"Timothy Grass",27,6,29,9,6,22
Texas,"Multiflora Rose",44,2,49,43,29,10
Texas,"Salsify",2,41,14,12,28,41
Texas,"Mung Beans",7,19,8,38,20,50
Texas,"Kenaf",2,45,4,26,12,38
Texas,"Olive",12,15,35,0,1,46
Texas,"Apricots",19,24,20,43,37,4
Texas,"Napier Grass",17,28,32,39,0,14
Texas,"Roadweed",17,13,26,31,8,16
Texas,"Turnips",47,5,48,16,5,12
Texas,"Pumpkins",17,32,35,16,38,8
Texas,"Sorrel",11,22,45,30,25,2
Texas,"Brown Betty",1,19,26,46,15,36
Texas,"Hops",25,31,6,24,39,48
Texas,"Juniper Berries",13,35,33,12,39,48
Texas,"Asparagus",41,49,4,3,22,38
Texas,"Loofah",8,44,9,16,48,17
Texas,"Pigeon Peas",34,29,44,45,33,11
Texas,"Dates",5,12,50,4,18,41
Texas,"Guavas",6,36,9,13,9,29
Texas,"Earth Gall",26,41,50,21,8,11
Texas,"Jackfruit",7,45,36,32,35,31
Texas,"Mizuna",43,30,18,0,43,4
Texas,"Indigo",26,30,2,45,17,43
Texas,"Bahiagrass",20,23,42,27,5,28
Texas,"Asafoetida",15,10,23,45,21,30
Texas,"Hibiscus",29,36,25,2,28,11
Texas,"Daisy",31,20,12,14,18,48
Texas,"Aloe",8,43,41,42,10,3
Texas,"Sapodilla",16,28,16,36,42,40
Texas,"Apples",37,29,45,45,17,10
Texas,"Dandelion",13,40,27,33,26,36
Texas,"Catnip",9,48,28,13,47,47
Texas,"Triticale",32,12,49,50,32,44
Texas,"Desert Rose",24,2,37,30,5,35
Texas,"Nectarines",18,15,44,18,0,21
Texas,"Bitterweed",32,25,23,49,5,45
Texas,"Avocado",28,14,20,35,4,34
Texas,"Acerola",27,0,8,49,2,18
Texas,"St. John's Wort",43,35,28,48,34,31
Texas,"Canary Grass",9,7,48,37,18,16
Texas,"Bindweed",12,47,50,41,46,47
Texas,"Black Raspberry",18,42,16,36,34,24
Texas,"Boxwood",26,27,0,10,22,13
Texas,"Monkey Orange",22,14,45,36,20,43
Texas,"Cucumbers",48,13,45,4,50,15
Texas,"Cashew Apple",39,27,33,3,9,6
Texas,"Canola",32,23,33,38,10,5
Texas,"Judas-Tree",28,44,14,19,35,26
Texas,"Sugar Beets",14,29,39,33,47,15
Texas,"Salak",40,14,42,32,39,5
Texas,"Chickory",22,28,7,46,12,47
Texas,"Collard Greens",12,1,11,24,14,7
Texas,"Ginseng",12,20,36,10,34,7
Texas,"Rosemary",5,33,29,24,49,16
Texas,"Currants",23,19,6,10,19,31
Texas,"Chia",20,24,22,13,35,45
Texas,"Chamomile",26,10,29,23,49,43
Texas,"Bird of Paradise",46,35,13,48,24,31
Texas,"Fennel Seeds",17,43,35,35,16,10
Texas,"Neem",26,4,28,11,18,7
Texas,"Rocket",37,15,23,18,43,49
Texas,"Yellow Rocket",37,11,8,36,40,37
Texas,"Black Pepper",41,27,7,17,24,6
Texas,"Cardamom",41,36,38,21,1,15
Texas,"Acorn Squash",28,16,14,5,5,32
Texas,"Blackberry",45,13,43,35,10,7
Texas,"Lychees",29,44,43,37,4,0
Texas,"Butternut Squash",2,44,33,7,45,35
Texas,"Fava Beans",14,50,32,50,2,37
Texas,"Tomatillo",38,46,8,32,44,23
Texas,"Cherimoya",15,8,8,39,27,15
Texas,"Oranges",21,46,11,47,37,13
Texas,"Rose",19,6,32,31,18,40
Texas,"Sorghum Grass",50,48,43,43,11,33
Texas,"Parsnips",19,14,4,30,21,7
Texas,"Sorghum",6,30,8,7,49,14
Texas,"Angel Trumpet",29,3,40,9,17,12
Texas,"Cress",35,30,42,16,45,18
Texas,"Coffee",7,4,1,16,5,25
Texas,"Maple Syrup Tree",36,37,25,29,50,32
Texas,"Kava",8,43,0,34,8,4
Texas,"Madder",40,45,41,36,16,26
Texas,"Dame's Rocket",36,4,15,12,40,40
Texas,"Birdsfoot Deervetch",17,50,10,7,19,41
Texas,"Onions",3,38,11,48,7,0
Texas,"Cantaloupes",46,18,9,13,17,20
Texas,"Tobacco Plant",12,38,28,17,40,2
Texas,"Cottonseed",23,8,41,6,49,16
Texas,"Bittersweet",1,16,41,40,10,33
Texas,"Cowpeas",37,22,34,5,24,24
Texas,"Olive Tree",48,35,4,40,15,46
Texas,"Barley",28,37,18,39,1,16
Texas,"Noni Fruit",39,0,25,5,25,5
Texas,"Cashews",13,14,9,33,2,7
Texas,"Great Ragweed",36,9,50,7,20,23
Texas,"Fonio",1,45,33,38,24,6
Texas,"Mustard Seeds",38,32,16,46,8,36
Texas,"Musk Cucumber",40,43,45,2,40,38
Texas,"Red Ink Plant",12,19,24,33,20,19
Texas,"Longan",21,18,44,19,31,41
Texas,"Kohlrabi",6,34,43,17,9,34
Texas,"Bow-wood",47,24,0,2,47,13
Texas,"Cherries",38,48,50,49,14,22
Texas,"Bean",50,38,50,12,5,12
Texas,"Loquat",15,11,16,13,31,26
Texas,"Jalapeño",3,26,23,11,18,30
Texas,"Kiwifruit",44,41,20,2,33,48
Texas,"Sweet Potatoes",36,17,11,26,2,35
Texas,"Winged Beans",39,40,4,40,50,15
Texas,"Wax Gourd",26,14,15,40,49,49
Texas,"Plantains",50,42,30,22,41,45
Texas,"Eytelia",37,43,13,5,12,3
Texas,"Blackhaw",38,13,35,14,46,35
Texas,"Calendula",46,17,30,22,26,34
Texas,"Canabis",18,49,40,28,30,32
Texas,"Persimmons",33,6,37,38,33,14
Texas,"Strawberries",36,16,2,31,5,26
Texas,"Mulberry Tree",25,39,35,38,7,1
Texas,"Chard",8,26,30,20,2,34
Texas,"Tarragon",1,2,30,35,21,46
Texas,"Spelt",16,11,32,14,25,43
Texas,"Pistachios",31,44,45,16,39,26
Texas,"Pawpaw",47,11,15,22,25,39
Texas,"Lima Beans",27,29,24,31,18,45
Texas,"Okra",3,37,26,36,25,20
Texas,"Radishes",0,37,19,13,4,35
Texas,"Elegant Lupine",7,17,40,14,15,22
Texas,"Taro",11,4,30,32,10,30
Texas,"Cauliflower",35,26,15,31,9,46
Texas,"Tangerines",35,19,17,0,33,24
Texas,"Aloe Vera",39,24,37,11,47,46
Texas,"Silver Ragwort",45,6,22,39,4,7
Texas,"Ragwort",29,35,30,44,18,26
Texas,"Western Redbud",36,36,14,38,8,43
Texas,"Peanuts",42,10,40,38,9,32
Texas,"Pinto Beans",41,17,49,18,3,28
Texas,"Redweed",13,37,40,31,29,29
Texas,"Dindle",44,24,39,11,29,27
Texas,"Cranberries",41,30,3,30,2,15
Texas,"Drumstick",18,26,18,7,18,14
Texas,"Elderberries",36,2,43,49,2,31
Texas,"Plums",2,47,27,23,14,42
Texas,"Bearberry",49,11,40,34,36,47
Texas,"Dragonfruit",31,48,46,12,25,31
Texas,"Purple Raspberry",18,46,25,37,41,37
Texas,"Clementines",1,28,41,49,31,45
Texas,"Lentils",31,40,26,37,29,44
Texas,"Bear Corn",29,34,2,37,48,34
Texas,"Guayule",31,36,48,1,20,11
Texas,"Blue-of-the-heavens",17,48,9,19,4,36
Texas,"Macadamia Nuts",34,15,8,9,34,22
Texas,"Swiss Chard",2,37,10,49,16,24
Texas,"Corn",41,43,44,36,47,47
Texas,"Gherkin",34,3,40,42,37,26
Texas,"Tatsoi",29,35,13,23,28,29
Texas,"Lamb's Quarters",34,44,17,48,37,27
Texas,"Cassava",41,44,26,30,31,4
Texas,"Borage",6,38,8,41,39,26
Texas,"Flaxseed",37,37,3,39,23,2
Texas,"Cocoa",16,21,28,13,12,27
Texas,"Coconut Palm",32,25,21,45,38,3
Texas,"Felonwort",47,44,41,42,41,21
Texas,"Moringa",49,26,37,45,43,2
Texas,"Arfaj",36,24,10,12,6,47
Texas,"Rye",28,27,40,47,1,18
Texas,"Poblano Pepper",32,25,1,34,19,32
Texas,"Bay",46,46,42,32,48,28
Texas,"Acai Berries",38,16,28,6,18,29
Texas,"Lamb's Lettuce",37,26,30,39,18,43
Texas,"Baby Rose",23,18,11,18,43,12
Texas,"Asian Rice",5,6,26,36,39,7
Texas,"Pepino Melon",6,17,0,16,0,38
Texas,"Tea",24,20,46,45,43,35
Texas,"Bola Verde",29,47,0,47,10,14
Texas,"Serrano",7,19,28,40,45,21
Texas,"Sunhemp",49,47,2,35,14,28
Texas,"Chili Peppers",36,27,48,36,21,21
Texas,"Camu Camu",13,16,0,41,18,30
Texas,"Marsh Ragwort",32,0,47,34,23,10
Texas,"Breadfruit",19,34,40,39,44,35
Texas,"Rutabagas",32,2,13,9,36,28
Texas,"Feverfew",35,20,19,42,8,49
Texas,"Mesta Rapeseed",1,23,11,48,10,50
Texas,"Gooseberries",13,18,41,33,45,23
Texas,"Winter Rocket",48,24,6,46,2,13
Texas,"Pine Nut Tree",48,27,14,46,23,29
Texas,"Jabuticaba",8,18,24,29,10,39
Texas,"Beets",41,30,41,40,44,27
Texas,"Elephant Apple",12,37,36,2,0,30
Texas,"Brussels Sprouts",11,34,26,39,23,41
Texas,"Basil",12,50,50,42,37,18
Texas,"Oats",31,24,25,32,48,27
Texas,"Sesame",26,37,50,28,11,26
Texas,"Peas",9,50,37,13,0,22
Texas,"Chives",3,21,23,9,2,7
Texas,"Fluxroot",15,42,3,22,16,46
Texas,"Artichokes",34,20,43,44,42,30
Texas,"Potatoes",42,5,31,5,3,2
Texas,"Licorice",29,35,33,49,4,5
Texas,"Saffron",47,40,15,31,20,15
Texas,"Fenugreek",48,37,23,45,2,34
Texas,"Watermelons",31,39,16,48,45,25
Texas,"Bamboo Shoots",36,4,33,19,1,43
Texas,"Habanero",43,12,16,37,10,0
Texas,"Blueberry",28,38,24,27,19,33
Texas,"Coconuts",37,4,1,49,25,38
Texas,"Para Grass",3,36,5,47,8,24
Texas,"Indian Fig",50,48,36,28,22,46
Texas,"Purslane",41,23,7,14,10,12
Texas,"Bird's Nest",3,35,32,8,39,30
Texas,"Arrowwood",14,26,40,44,9,17
Texas,"Mahogany",43,12,46,33,12,23
Texas,"Ginger",32,47,6,2,24,50
Texas,"Parsley",1,12,35,29,42,26
Texas,"Dhaincha",5,6,22,38,48,3
Texas,"Shallots",6,27,8,28,50,14
Texas,"Broccoli",1,14,24,31,2,19
Texas,"Hoary Ragwort",7,1,25,29,25,8
Texas,"Lemons",11,50,9,19,19,29
Texas,"Bittercress",12,46,37,36,33,23
Texas,"Lupins",35,34,8,1,9,7
Texas,"Papayas",49,1,39,6,4,41
